Date,Game,Boxscore Link
"Sunday, August 20, 2023",Kansas City Royals (2) @ Chicago Cubs (2),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Sunday, August 20, 2023",Milwaukee Brewers (3) @ Texas Rangers (3),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Sunday, August 20, 2023",Chicago White Sox (4) @ Colorado Rockies (4),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Sunday, August 20, 2023",Tampa Bay Rays (4) @ Los Angeles Angels (4),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Sunday, August 20, 2023",Baltimore Orioles (4) @ Oakland Athletics (4),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Sunday, August 20, 2023",Miami Marlins (4) @ Los Angeles Dodgers (4),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Sunday, August 20, 2023",Arizona D'Backs (7) @ San Diego Padres (7),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Sunday, August 20, 2023",Philadelphia Phillies (6) @ Washington Nationals (6),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Monday, August 21, 2023",Chicago Cubs (6) @ Detroit Tigers (6),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Monday, August 21, 2023",San Francisco Giants (7) @ Philadelphia Phillies (7),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Monday, August 21, 2023",St. Louis Cardinals (7) @ Pittsburgh Pirates (7),https://www.baseball-reference.com/teams/STL/2023.shtml
"Monday, August 21, 2023",New York Mets (8) @ Atlanta Braves (8),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Monday, August 21, 2023",Seattle Mariners (8) @ Chicago White Sox (8),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Monday, August 21, 2023",Boston Red Sox (9) @ Houston Astros (9),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Monday, August 21, 2023",Cincinnati Reds (9) @ Los Angeles Angels (9),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Monday, August 21, 2023",Texas Rangers (9) @ Arizona D'Backs (9),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Monday, August 21, 2023",Kansas City Royals (9) @ Oakland Athletics (9),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Monday, August 21, 2023",Miami Marlins (6) @ San Diego Padres (6),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Tuesday, August 22, 2023",Chicago Cubs (6) @ Detroit Tigers (6),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Tuesday, August 22, 2023",San Francisco Giants (6) @ Philadelphia Phillies (6),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Tuesday, August 22, 2023",Colorado Rockies (7) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/COL/2023.shtml
"Tuesday, August 22, 2023",Toronto Blue Jays (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Tuesday, August 22, 2023",Washington Nationals (7) @ New York Yankees (7),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Tuesday, August 22, 2023",St. Louis Cardinals (7) @ Pittsburgh Pirates (7),https://www.baseball-reference.com/teams/STL/2023.shtml
"Tuesday, August 22, 2023",Los Angeles Dodgers (7) @ Cleveland Guardians (7),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Tuesday, August 22, 2023",New York Mets (8) @ Atlanta Braves (8),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Tuesday, August 22, 2023",Seattle Mariners (8) @ Chicago White Sox (8),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Tuesday, August 22, 2023",Boston Red Sox (8) @ Houston Astros (8),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Tuesday, August 22, 2023",Minnesota Twins (9) @ Milwaukee Brewers (9),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Tuesday, August 22, 2023",Cincinnati Reds (9) @ Los Angeles Angels (9),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Tuesday, August 22, 2023",Texas Rangers (9) @ Arizona D'Backs (9),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Tuesday, August 22, 2023",Kansas City Royals (9) @ Oakland Athletics (9),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Tuesday, August 22, 2023",Miami Marlins (12) @ San Diego Padres (12),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Wednesday, August 23, 2023",St. Louis Cardinals (1) @ Pittsburgh Pirates (1),https://www.baseball-reference.com/teams/STL/2023.shtml
"Wednesday, August 23, 2023",Chicago Cubs (2) @ Detroit Tigers (2),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Wednesday, August 23, 2023",Seattle Mariners (2) @ Chicago White Sox (2),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Wednesday, August 23, 2023",Minnesota Twins (3) @ Milwaukee Brewers (3),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Wednesday, August 23, 2023",Kansas City Royals (4) @ Oakland Athletics (4),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Wednesday, August 23, 2023",San Francisco Giants (4) @ Philadelphia Phillies (4),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Wednesday, August 23, 2023",Cincinnati Reds (4) @ Los Angeles Angels (4),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Wednesday, August 23, 2023",Miami Marlins (6) @ San Diego Padres (6),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Wednesday, August 23, 2023",Colorado Rockies (7) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/COL/2023.shtml
"Wednesday, August 23, 2023",Toronto Blue Jays (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Wednesday, August 23, 2023",Washington Nationals (7) @ New York Yankees (7),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Wednesday, August 23, 2023",Los Angeles Dodgers (7) @ Cleveland Guardians (7),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Wednesday, August 23, 2023",New York Mets (8) @ Atlanta Braves (8),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Wednesday, August 23, 2023",Boston Red Sox (1) @ Houston Astros (1),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Thursday, August 24, 2023",Washington Nationals (1) @ New York Yankees (1),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Thursday, August 24, 2023",Los Angeles Dodgers (1) @ Cleveland Guardians (1),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Thursday, August 24, 2023",Colorado Rockies (2) @ Tampa Bay Rays (2),https://www.baseball-reference.com/teams/COL/2023.shtml
"Thursday, August 24, 2023",Boston Red Sox (7) @ Houston Astros (7),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Thursday, August 24, 2023",Toronto Blue Jays (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Thursday, August 24, 2023",Chicago Cubs (7) @ Pittsburgh Pirates (7),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Thursday, August 24, 2023",Texas Rangers (8) @ Minnesota Twins (8),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Thursday, August 24, 2023",Oakland Athletics (9) @ Chicago White Sox (9),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Thursday, August 24, 2023",Cincinnati Reds (6) @ Arizona D'Backs (6),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Friday, August 25, 2023",Houston Astros (6) @ Detroit Tigers (6),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Friday, August 25, 2023",Washington Nationals (6) @ Miami Marlins (6),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Friday, August 25, 2023",New York Yankees (7) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Friday, August 25, 2023",Colorado Rockies (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/COL/2023.shtml
"Friday, August 25, 2023",St. Louis Cardinals (7) @ Philadelphia Phillies (7),https://www.baseball-reference.com/teams/STL/2023.shtml
"Friday, August 25, 2023",Chicago Cubs (7) @ Pittsburgh Pirates (7),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Friday, August 25, 2023",Cleveland Guardians (7) @ Toronto Blue Jays (7),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Friday, August 25, 2023",Los Angeles Dodgers (7) @ Boston Red Sox (7),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Friday, August 25, 2023",Oakland Athletics (7) @ Chicago White Sox (7),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Friday, August 25, 2023",Los Angeles Angels (8) @ New York Mets (8),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Friday, August 25, 2023",San Diego Padres (8) @ Milwaukee Brewers (8),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Friday, August 25, 2023",Texas Rangers (9) @ Minnesota Twins (9),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Friday, August 25, 2023",Cincinnati Reds (10) @ Arizona D'Backs (10),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Friday, August 25, 2023",Kansas City Royals (10) @ Seattle Mariners (10),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Friday, August 25, 2023",Atlanta Braves (3) @ San Francisco Giants (3),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Saturday, August 26, 2023",Cleveland Guardians (4) @ Toronto Blue Jays (4),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Saturday, August 26, 2023",Atlanta Braves (4) @ San Francisco Giants (4),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Saturday, August 26, 2023",Los Angeles Dodgers (4) @ Boston Red Sox (4),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Saturday, August 26, 2023",Washington Nationals (4) @ Miami Marlins (4),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Saturday, August 26, 2023",Kansas City Royals (4) @ Seattle Mariners (4),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Saturday, August 26, 2023",New York Yankees (6) @ Tampa Bay Rays (6),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Saturday, August 26, 2023",Houston Astros (7) @ Detroit Tigers (7),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Saturday, August 26, 2023",Colorado Rockies (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/COL/2023.shtml
"Saturday, August 26, 2023",Oakland Athletics (7) @ Chicago White Sox (7),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Saturday, August 26, 2023",San Diego Padres (7) @ Milwaukee Brewers (7),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Saturday, August 26, 2023",Los Angeles Angels (7) @ New York Mets (7),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Saturday, August 26, 2023",Texas Rangers (7) @ Minnesota Twins (7),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Saturday, August 26, 2023",St. Louis Cardinals (7) @ Philadelphia Phillies (7),https://www.baseball-reference.com/teams/STL/2023.shtml
"Saturday, August 26, 2023",Chicago Cubs (8) @ Pittsburgh Pirates (8),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Saturday, August 26, 2023",Cincinnati Reds (12) @ Arizona D'Backs (12),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Sunday, August 27, 2023",Los Angeles Angels (1) @ New York Mets (1),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Sunday, August 27, 2023",Colorado Rockies (1) @ Baltimore Orioles (1),https://www.baseball-reference.com/teams/COL/2023.shtml
"Sunday, August 27, 2023",Los Angeles Dodgers (1) @ Boston Red Sox (1),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Sunday, August 27, 2023",St. Louis Cardinals (1) @ Philadelphia Phillies (1),https://www.baseball-reference.com/teams/STL/2023.shtml
"Sunday, August 27, 2023",Chicago Cubs (1) @ Pittsburgh Pirates (1),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Sunday, August 27, 2023",Cleveland Guardians (1) @ Toronto Blue Jays (1),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Sunday, August 27, 2023",Houston Astros (1) @ Detroit Tigers (1),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Sunday, August 27, 2023",Washington Nationals (1) @ Miami Marlins (1),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Sunday, August 27, 2023",New York Yankees (2) @ Tampa Bay Rays (2),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Sunday, August 27, 2023",Oakland Athletics (2) @ Chicago White Sox (2),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Sunday, August 27, 2023",San Diego Padres (2) @ Milwaukee Brewers (2),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Sunday, August 27, 2023",Texas Rangers (4) @ Minnesota Twins (4),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Sunday, August 27, 2023",Atlanta Braves (4) @ San Francisco Giants (4),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Sunday, August 27, 2023",Cincinnati Reds (4) @ Arizona D'Backs (4),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Sunday, August 27, 2023",Kansas City Royals (6) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Monday, August 28, 2023",New York Yankees (6) @ Detroit Tigers (6),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Monday, August 28, 2023",Los Angeles Angels (7) @ Philadelphia Phillies (7),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Monday, August 28, 2023",Chicago White Sox (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Monday, August 28, 2023",Washington Nationals (7) @ Toronto Blue Jays (7),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Monday, August 28, 2023",Houston Astros (7) @ Boston Red Sox (7),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Monday, August 28, 2023",Texas Rangers (7) @ New York Mets (7),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Monday, August 28, 2023",Cleveland Guardians (7) @ Minnesota Twins (7),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Monday, August 28, 2023",San Diego Padres (8) @ St. Louis Cardinals (8),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Monday, August 28, 2023",Milwaukee Brewers (8) @ Chicago Cubs (8),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Monday, August 28, 2023",Pittsburgh Pirates (8) @ Kansas City Royals (8),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Monday, August 28, 2023",Atlanta Braves (9) @ Colorado Rockies (9),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Monday, August 28, 2023",Oakland Athletics (9) @ Seattle Mariners (9),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Monday, August 28, 2023",Cincinnati Reds (10) @ San Francisco Giants (10),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Monday, August 28, 2023",Arizona D'Backs (6) @ Los Angeles Dodgers (6),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Tuesday, August 29, 2023",New York Yankees (6) @ Detroit Tigers (6),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Tuesday, August 29, 2023",Tampa Bay Rays (6) @ Miami Marlins (6),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Tuesday, August 29, 2023",Los Angeles Angels (7) @ Philadelphia Phillies (7),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Tuesday, August 29, 2023",Chicago White Sox (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Tuesday, August 29, 2023",Washington Nationals (7) @ Toronto Blue Jays (7),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Tuesday, August 29, 2023",Houston Astros (7) @ Boston Red Sox (7),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Tuesday, August 29, 2023",Texas Rangers (7) @ New York Mets (7),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Tuesday, August 29, 2023",Cleveland Guardians (7) @ Minnesota Twins (7),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Tuesday, August 29, 2023",San Diego Padres (8) @ St. Louis Cardinals (8),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Tuesday, August 29, 2023",Milwaukee Brewers (8) @ Chicago Cubs (8),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Tuesday, August 29, 2023",Pittsburgh Pirates (8) @ Kansas City Royals (8),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Tuesday, August 29, 2023",Atlanta Braves (9) @ Colorado Rockies (9),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Tuesday, August 29, 2023",Oakland Athletics (9) @ Seattle Mariners (9),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Tuesday, August 29, 2023",Cincinnati Reds (10) @ San Francisco Giants (10),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Tuesday, August 29, 2023",Arizona D'Backs (1) @ Los Angeles Dodgers (1),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Wednesday, August 30, 2023",Chicago White Sox (1) @ Baltimore Orioles (1),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Wednesday, August 30, 2023",Los Angeles Angels (1) @ Philadelphia Phillies (1),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Wednesday, August 30, 2023",Cleveland Guardians (2) @ Minnesota Twins (2),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Wednesday, August 30, 2023",San Diego Padres (2) @ St. Louis Cardinals (2),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Wednesday, August 30, 2023",Milwaukee Brewers (3) @ Chicago Cubs (3),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Wednesday, August 30, 2023",Washington Nationals (3) @ Toronto Blue Jays (3),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Wednesday, August 30, 2023",Cincinnati Reds (4) @ San Francisco Giants (4),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Wednesday, August 30, 2023",Houston Astros (4) @ Boston Red Sox (4),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Wednesday, August 30, 2023",Oakland Athletics (6) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Wednesday, August 30, 2023",New York Yankees (6) @ Detroit Tigers (6),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Wednesday, August 30, 2023",Tampa Bay Rays (6) @ Miami Marlins (6),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Wednesday, August 30, 2023",Texas Rangers (8) @ New York Mets (8),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Wednesday, August 30, 2023",Pittsburgh Pirates (8) @ Kansas City Royals (8),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Wednesday, August 30, 2023",Atlanta Braves (10) @ Colorado Rockies (10),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Wednesday, August 30, 2023",Arizona D'Backs (1) @ Los Angeles Dodgers (1),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Thursday, August 31, 2023",New York Yankees (7) @ Detroit Tigers (7),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Thursday, August 31, 2023",Miami Marlins (9) @ Washington Nationals (9),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Thursday, August 31, 2023",San Francisco Giants (10) @ San Diego Padres (10),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Thursday, August 31, 2023",Atlanta Braves (1) @ Los Angeles Dodgers (1),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Friday, September 1, 2023",Chicago Cubs (7) @ Cincinnati Reds (7),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Friday, September 1, 2023",Miami Marlins (7) @ Washington Nationals (7),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Friday, September 1, 2023",Tampa Bay Rays (7) @ Cleveland Guardians (7),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Friday, September 1, 2023",Seattle Mariners (8) @ New York Mets (8),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Friday, September 1, 2023",Minnesota Twins (8) @ Texas Rangers (8),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Friday, September 1, 2023",Detroit Tigers (8) @ Chicago White Sox (8),https://www.baseball-reference.com/teams/DET/2023.shtml
"Friday, September 1, 2023",New York Yankees (8) @ Houston Astros (8),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Friday, September 1, 2023",Boston Red Sox (8) @ Kansas City Royals (8),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Friday, September 1, 2023",Philadelphia Phillies (8) @ Milwaukee Brewers (8),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Friday, September 1, 2023",Pittsburgh Pirates (8) @ St. Louis Cardinals (8),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Friday, September 1, 2023",Toronto Blue Jays (9) @ Colorado Rockies (9),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Friday, September 1, 2023",Baltimore Orioles (9) @ Arizona D'Backs (9),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Friday, September 1, 2023",Los Angeles Angels (9) @ Oakland Athletics (9),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Friday, September 1, 2023",San Francisco Giants (10) @ San Diego Padres (10),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Friday, September 1, 2023",Atlanta Braves (4) @ Los Angeles Dodgers (4),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Saturday, September 2, 2023",Miami Marlins (4) @ Washington Nationals (4),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Saturday, September 2, 2023",Los Angeles Angels (6) @ Oakland Athletics (6),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Saturday, September 2, 2023",Tampa Bay Rays (6) @ Cleveland Guardians (6),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Saturday, September 2, 2023",Chicago Cubs (7) @ Cincinnati Reds (7),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Saturday, September 2, 2023",Detroit Tigers (7) @ Chicago White Sox (7),https://www.baseball-reference.com/teams/DET/2023.shtml
"Saturday, September 2, 2023",New York Yankees (7) @ Houston Astros (7),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Saturday, September 2, 2023",Boston Red Sox (7) @ Kansas City Royals (7),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Saturday, September 2, 2023",Seattle Mariners (7) @ New York Mets (7),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Saturday, September 2, 2023",Philadelphia Phillies (7) @ Milwaukee Brewers (7),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Saturday, September 2, 2023",Pittsburgh Pirates (7) @ St. Louis Cardinals (7),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Saturday, September 2, 2023",Minnesota Twins (8) @ Texas Rangers (8),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Saturday, September 2, 2023",Baltimore Orioles (8) @ Arizona D'Backs (8),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Saturday, September 2, 2023",Toronto Blue Jays (8) @ Colorado Rockies (8),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Saturday, September 2, 2023",San Francisco Giants (9) @ San Diego Padres (9),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Saturday, September 2, 2023",Atlanta Braves (12) @ Los Angeles Dodgers (12),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Sunday, September 3, 2023",Chicago Cubs (1) @ Cincinnati Reds (1),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Sunday, September 3, 2023",Philadelphia Phillies (1) @ Milwaukee Brewers (1),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Sunday, September 3, 2023",Miami Marlins (1) @ Washington Nationals (1),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Sunday, September 3, 2023",Seattle Mariners (2) @ New York Mets (2),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Sunday, September 3, 2023",Detroit Tigers (2) @ Chicago White Sox (2),https://www.baseball-reference.com/teams/DET/2023.shtml
"Sunday, September 3, 2023",Boston Red Sox (2) @ Kansas City Royals (2),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Sunday, September 3, 2023",Pittsburgh Pirates (2) @ St. Louis Cardinals (2),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Sunday, September 3, 2023",Minnesota Twins (3) @ Texas Rangers (3),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Sunday, September 3, 2023",Toronto Blue Jays (4) @ Colorado Rockies (4),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Sunday, September 3, 2023",Los Angeles Angels (4) @ Oakland Athletics (4),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Sunday, September 3, 2023",Baltimore Orioles (4) @ Arizona D'Backs (4),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Sunday, September 3, 2023",Tampa Bay Rays (4) @ Cleveland Guardians (4),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Sunday, September 3, 2023",Atlanta Braves (4) @ Los Angeles Dodgers (4),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Sunday, September 3, 2023",San Francisco Giants (7) @ San Diego Padres (7),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Sunday, September 3, 2023",New York Yankees (2) @ Houston Astros (2),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Monday, September 4, 2023",Chicago White Sox (2) @ Kansas City Royals (2),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Monday, September 4, 2023",San Francisco Giants (4) @ Chicago Cubs (4),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Monday, September 4, 2023",Houston Astros (4) @ Texas Rangers (4),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Monday, September 4, 2023",Toronto Blue Jays (4) @ Oakland Athletics (4),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Monday, September 4, 2023",Colorado Rockies (4) @ Arizona D'Backs (4),https://www.baseball-reference.com/teams/COL/2023.shtml
"Monday, September 4, 2023",Seattle Mariners (4) @ Cincinnati Reds (4),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Monday, September 4, 2023",Boston Red Sox (6) @ Tampa Bay Rays (6),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Monday, September 4, 2023",Minnesota Twins (6) @ Cleveland Guardians (6),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Monday, September 4, 2023",Milwaukee Brewers (6) @ Pittsburgh Pirates (6),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Monday, September 4, 2023",Philadelphia Phillies (9) @ San Diego Padres (9),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Monday, September 4, 2023",Baltimore Orioles (6) @ Los Angeles Angels (6),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Tuesday, September 5, 2023",Minnesota Twins (6) @ Cleveland Guardians (6),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Tuesday, September 5, 2023",Milwaukee Brewers (6) @ Pittsburgh Pirates (6),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Tuesday, September 5, 2023",Seattle Mariners (6) @ Cincinnati Reds (6),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Tuesday, September 5, 2023",Los Angeles Dodgers (6) @ Miami Marlins (6),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Tuesday, September 5, 2023",Boston Red Sox (7) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Tuesday, September 5, 2023",Detroit Tigers (7) @ New York Yankees (7),https://www.baseball-reference.com/teams/DET/2023.shtml
"Tuesday, September 5, 2023",New York Mets (7) @ Washington Nationals (7),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Tuesday, September 5, 2023",St. Louis Cardinals (7) @ Atlanta Braves (7),https://www.baseball-reference.com/teams/STL/2023.shtml
